物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15040052,南乳,350g,瓶,,4.00,2.00,2.00,4.500,9.00,9.00
15040081,李锦记虾酱,227克,瓶,,2.00,1.00,1.00,21.000,21.00,21.00
15040087,丘比原味沙拉酱,,支,,3.00,2.00,1.00,32.000,64.00,32.00
15040089,地门玉米粒,420g,罐,,18.00,2.00,16.00,6.000,12.00,96.00
15040090,地门玉米羹,425g,罐,,5.00,5.00, ,6.000,30.00, 
15040095,海鲜酱(李锦记）,240g,瓶,,3.00,1.00,2.00,14.000,14.00,28.00
15040106,东莞黄豆酱,2.8KG,罐,,1.00, ,1.00,48.000, ,48.00
15040107,红泡椒,,罐,,2.00,1.30,0.70,12.000,15.60,8.40
15040123,樱花虾酱,,斤,,18.00,11.00,7.00,150.000,"1,650.00","1,050.00"
15040124,XO酱,,斤,,12.00,13.00,-1.00,100.000,"1,300.00",-100.00
15040126,香葱酱,,斤,,4.00, ,4.00,36.500, ,146.00
15040135,昆布酱油,,支,,1.50, ,1.50,52.600, ,78.90
15040146,芥末籽酱,,支,,2.00,2.00, ,17.000,34.00, 
15040148,丘比蓝莓酱,,瓶,,5.00, ,5.00,17.250, ,86.00
15050001,致美斋大红浙醋,,瓶,,1.00,1.00, ,4.500,4.50, 
15050004,柠檬醋,1.8升,瓶,,0.30,0.50,-0.20,74.000,37.00,-14.80
15050005,白菊醋,,瓶,,1.00,1.00, ,270.000,270.00, 
15050008,镇江香醋,,瓶,,2.00,2.00, ,6.000,12.00, 
15050012,柚子醋,,瓶,,9.00,8.00,1.00,114.800,918.40,114.80
15050016,宁化府陈醋,330ml,支,,28.00,4.00,24.00,10.750,43.00,258.00
15050019,宝鼎上海白醋,,支,,27.00,2.00,25.00,3.567,7.13,89.17
15060003,美极鲜,800毫升,瓶,,5.00,1.00,4.00,35.500,35.50,142.00
15060008,万字豉油,1.8l,瓶,,1.00,0.80,0.20,37.000,29.60,7.40
15060010,李锦记旧装蚝油,510克,瓶,,6.00,3.50,2.50,29.500,103.25,73.75
15060016,泰国鱼露,725毫升,瓶,,0.80, ,0.80,8.000, ,6.40
15060018,陈村枧水,4000ml,瓶,,1.00,1.00, ,10.000,10.00, 
15060022,保卫尔牛肉汁,375ml,瓶,,3.00,1.00,2.00,48.000,48.00,96.00
15060029,味淋,1.8l,瓶,,1.50,1.00,0.50,27.417,26.89,13.45
