物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
09090002,乳鸽,,只,,10.00, ,10.00,15.000, ,150.00
09100006,水蛇,,斤,,63.20,8.00,55.20,41.375,324.73,"2,240.67"
09110003,腊肠,,斤,,4.00,3.00,1.00,55.000,165.00,55.00
09110012,金华火腿,,斤,,42.00,15.00,27.00,29.200,438.00,788.40
09110018,西班牙火腿,,斤,,20.00,18.00,2.00,343.090,"6,175.62",686.18
09110019,湘西情腊肉,,斤,,3.00,3.00, ,35.000,105.00, 
09120002,冻银雪鱼,,斤,,13.00,10.00,3.00,95.000,950.00,285.00
09120013,黄花鱼,,斤,,3.90, ,3.90,21.000, ,81.90
09120020,九肚鱼,,斤,,3.00,3.00, ,10.000,30.00, 
09120034,海胆,60G,板,,63.00,32.00,31.00,28.000,896.00,868.00
09120040,金钱肚,,斤,,64.80,20.00,44.80,15.500,310.00,694.40
09120041,肥牛肉,,斤,,5.00, ,5.00,47.800, ,239.00
09120055,烟肉,2KG,包,,1.50,1.00,0.50,63.000,63.00,31.50
09120064,冻猪手,,斤,,15.00, ,15.00,13.500, ,202.50
09120094,帆立贝,2斤/盒,斤,,160.00,132.00,28.00,81.810,"10,798.92","2,290.68"
09120095,三文鱼籽,,斤,,2.00,2.00, ,190.000,380.00, 
09120120,鸡全比,,斤,,16.00,5.00,11.00,7.300,36.50,80.30
09120144,原条墨鱼,,斤,,5.40, ,5.40,36.000, ,194.40
09120148,冻金枪鱼腩,,斤,,16.00,13.80,2.20,537.100,"7,411.98","1,181.62"
09120180,猪颈肉,,斤,,29.70,5.00,24.70,18.000,90.00,444.60
09120188,鲮鱼,,斤,,2.00,2.00, ,10.000,20.00, 
09120190,美国牛仔骨,,斤,,140.00,38.00,102.00,66.333,"2,524.29","6,775.71"
09120192,西冷牛肉,,斤,,214.80,70.00,144.80,286.000,"19,853.41","41,068.19"
09120202,南美海椰皇,,斤,,5.50,4.00,1.50,160.000,640.00,240.00
