物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15100077,金牌水蜜桃,822g,罐,,2.00, ,2.00,13.000, ,26.00
15100082,铁塔淡忌廉,989克,合,,4.00, ,4.00,45.000, ,180.00
15100105,黑车厘子,,瓶,,2.50,2.00,0.50,26.000,52.00,13.00
15100106,淑女光亮膏,,瓶,,0.80,0.70,0.10,32.000,22.40,3.20
15100107,太古糖霜,,罐,,0.60,0.50,0.10,210.000,105.00,21.00
15100109,铁塔淡奶油,1L,罐,,24.00,3.00,21.00,45.000,135.00,945.00
15100112,金钻忌廉,,盒,,12.00,5.00,7.00,19.333,95.83,134.17
15130018,百利鱼胶片,,盒,,2.00,0.60,1.40,170.000,102.00,238.00
15130019,黄原胶,,罐,,1.00,1.00, ,480.000,480.00, 
15130020,卡拉胶,,罐,,1.00,1.00, ,460.000,460.00, 
15130029,卡码黑朱古力,,块,,0.70,0.50,0.20,335.000,167.50,67.00
15130030,飞鹰黑朱古力,,块,,1.50,1.20,0.30,175.000,210.00,52.50
15130031,飞鹰白朱古力,,块,,0.20,0.20, ,175.000,35.00, 
15130032,铁塔忌廉芝士,,盒,,4.00,0.50,3.50,155.000,77.50,542.50
15130033,朱古力转印纸,,盒,,1.00,1.00, ,165.000,165.00, 
15130034,卡码白朱古力,,块,,1.00,1.00, ,335.000,335.00, 
15130036,朱古力装饰件,,盒,,2.00,1.00,1.00,45.000,45.00,45.00
15130037,草莓果茸,500G,罐,,0.50, ,0.50,135.000, ,67.50
15130039,马苏里拉芝士,,块,,0.30,0.10,0.20,290.000,29.00,58.00
1634,日本绿茶,,包,,0.80,0.57,0.23,110.780,63.14,25.48
,食品,,,,,,,,"7,797.93","8,516.72"
合计,页计：,155.50,,,,,,,"26,718.55","38,329.32"
