id,name,quantity_unit,price_unit,price,quantity,revenue,department_id,month_id,year_id
701038,鹅肝浸艾苗,位,RMB,48.00,4.0,192.00,5,4,1
701039,红烧胶笋,例,RMB,68.00,5.0,340.00,5,4,1
701040,番薯叶,例,RMB,58.00,98.0,5684.00,5,4,1
701040,番薯叶,位,RMB,28.00,84.0,2352.00,5,4,1
701041,通菜梗,例,RMB,58.00,75.0,4350.00,5,4,1
701041,通菜梗,位,RMB,28.00,24.0,672.00,5,4,1
801001,日本鱼沼米生滚粥,例,RMB,98.00,6.0,588.00,5,4,1
801001,日本鱼沼米生滚粥,位,RMB,30.00,64.0,1920.00,5,4,1
801006,白粥,碗,RMB,8.00,7.0,56.00,5,4,1
801008,鱼沼米海鲜泡饭,位,RMB,28.00,166.0,4648.00,5,4,1
