id,name,quantity_unit,price_unit,price,quantity,revenue,department_id,month_id,year_id
992,鹅肝粒炒饭,例,RMB,63.0,2.0,126.0,5,1,2
993,鲜榨西瓜汁,杯,RMB,20.00,5.0,100.00,2,4,2
994,鲜榨西瓜汁,杯,RMB,20.00,1.0,20.00,2,4,1
995,蓝东星,斤,RMB,293.0,29.6,8672.8,8,5,1
996,杂菜煲(中),中,RMB,136.00,1.0,136.00,5,3,2
997,鱼沼米海鲜泡饭,位,RMB,28.00,11.0,308.00,5,11,1
998,荞菜炒土猪肉,例,RMB,78.00,1.0,78.00,5,4,2
999,开胃泡椒鸭舌,份,RMB,58.00,101.0,5858.00,1,3,1
1000,开胃泡椒鸭舌,份,RMB,58.00,118.0,6844.00,1,3,2
1001,香煎淮山炒带子,例,RMB,160.00,7.0,1120.00,4,6,1
1002,博士养生茶(赠送）,位,RMB,0.00,2261.0,0.00,2,1,1
1003,博士养生茶(赠送）,位,RMB,0.00,1499.0,0.00,2,1,2
1004,葱烧汁捞粗面（大）,份,RMB,22.00,95.0,2090.00,5,6,1
1005,陈皮莲子炖水鸭,例,RMB,191.1,61.0,11657.0,9,1,2
1006,日本鱼沼米生滚粥(位),位,RMB,30.00,28.0,840.00,5,6,1
1007,水果（送）,位,RMB,0.00,1165.0,0.00,2,9,1
1008,五叶神沙虫干炖山斑,位,RMB,168.00,8.0,1344.00,9,3,1
1009,藏红花润肺茶（午市散台）,位,RMB,18.00,110.0,1980.00,2,3,2
1010,藏红花润肺茶（午市散台）,位,RMB,18.00,54.0,972.00,2,3,1
1011,焦糖布甸蛋糕(11月套餐),位,RMB,10.38,184.0,1909.67,3,11,1
1012,樱花虾炒白菜苗,位,RMB,48.00,2.0,96.00,5,8,1
1013,二十年陈皮蒸红米肠（小）,份,RMB,13.00,52.0,676.00,5,5,1
1014,黑竹盐极品牛肉,位,RMB,280.00,195.0,54600.00,4,3,2
1015,黑竹盐极品牛肉,位,RMB,280.00,215.0,60200.00,4,3,1
1016,餐前水果（送）,位,RMB,0.00,23.0,0.00,2,11,1
1017,金钱斑,斤,RMB,298.00,2.6,774.80,8,12,1
1018,低温三文鱼紫菜煎,位,RMB,68.00,18.0,1224.00,4,2,1
1019,锦鲤年糕（券）,盒,RMB,168.00,16.0,2688.00,7,1,2
1020,美国燕麦局大连鲍,位,RMB,88.00,11.0,968.00,8,2,1
1021,圆打包盒,个,RMB,2.00,31.0,62.00,2,9,1
1022,泡椒石板野生笋壳(2月套餐),例,RMB,163.33,31.0,5063.23,5,2,1
1023,六味岩燕盏,位,RMB,380.00,19.0,7220.00,6,9,1
1024,老鼠斑,斤,RMB,698.00,4.6,3210.80,8,5,1
1025,疍家鱼生粥（大）,份,RMB,22.00,47.0,1034.00,5,3,2
1026,疍家鱼生粥（大）,份,RMB,22.00,76.0,1672.00,5,3,1
1027,牛蒡焖金钱肚（大）,份,RMB,22.00,83.0,1826.00,5,3,1
1028,黑松露蒸牛肉球（特）,份,RMB,26.00,63.0,1638.00,3,12,1
1029,鲜榨苹果汁,杯,RMB,20.00,5.0,100.00,2,9,1
1030,开刀龙趸,斤,RMB,138.00,48.8,6734.40,8,1,2
1031,开刀龙趸,斤,RMB,198.00,19.5,3861.00,8,1,1
1032,鲜松茸雪花牛肉煲仔饭(9月套餐),位,RMB,45.94,30.0,1378.20,5,9,1
1033,泰国香米饭,位,RMB,6.00,520.0,3120.00,5,1,2
1034,美式芝士饼,位,RMB,22.00,4.0,88.00,3,7,1
1035,烧珍菌和牛隔膜（1月套餐）,位,RMB,202.68,32.0,6485.80,5,2,1
1036,瑶柱蛋白炒饭,例,RMB,58.00,29.0,1682.00,,2,2
1037,鸿运乳猪全体,只,RMB,779.89,6.0,4679.31,5,7,1
1038,开刀苏眉咀,斤,RMB,"1,180.00",2.0,2360.00,8,3,1
1039,开刀苏眉咀,斤,RMB,898.00,3.3,2963.40,8,3,2
1040,金酱者猪肠粉（大）,份,RMB,22.00,116.0,2552.00,5,4,2
1041,博士养生茶(增加）,位,RMB,0.00,733.0,0.00,2,3,1
1042,苋菜(位),位,RMB,28.00,42.0,1176.00,5,4,2
1043,健康麻薯包（中）,份,RMB,18.00,54.0,972.00,3,8,1
1044,意大利手磨咖啡,杯,RMB,38.00,1.0,38.00,2,3,1
1045,洋葱小木耳,份,RMB,28.00,143.0,4004.00,1,8,1
1046,杰卡斯珍藏西拉,支,RMB,360.00,1.0,360.00,2,2,1
1047,珊瑚菌炒雪花牛肉,例,RMB,230.00,4.0,920.00,5,4,1
1048,珊瑚菌炒雪花牛肉,例,RMB,230.00,1.0,230.00,5,4,2
1049,冬菜牛崧蒸茄子,份,RMB,28.0,8.0,224.0,,2,2
1050,名酱红米肠（小）,份,RMB,13.00,59.0,767.00,3,12,1
1051,紫苏豆角炒茄条,例,RMB,68.00,16.0,1088.00,5,2,1
1052,洛神花果冻,件,RMB,10.00,19.0,190.00,3,5,1
1053,清炒荞菜,例,RMB,74.67,3.0,224.0,5,3,1
1054,酸汤浸肥牛,例,RMB,88.00,8.0,704.00,5,1,1
1055,法式焦糖炖蛋,位,RMB,16.00,21.0,336.00,3,2,1
1056,法式焦糖炖蛋,位,RMB,16.00,56.0,896.00,3,2,2
1057,砂窝生局野生笋壳鱼件,例,RMB,148.00,56.0,8288.00,,2,2
1058,菜心,例,RMB,58.00,19.0,1102.00,5,9,1
1059,寿桃（大）,只,RMB,18.00,12.0,216.00,3,4,2
1060,寿桃（大）,只,RMB,18.00,12.0,216.00,3,4,1
1061,西芹百合炒土猪肉,中,RMB,136.00,1.0,136.00,5,8,1
1062,煎桂林马蹄糕,件,RMB,8.00,6.0,48.00,3,2,1
1063,煎桂林马蹄糕,件,RMB,8.00,49.0,392.00,3,2,2
1064,洋葱木耳拼双豆,份,RMB,28.00,6.0,168.00,1,11,1
1065,菜心粒炒饭,例,RMB,58.00,2.0,116.00,,2,2
1066,西班牙火腿片,位,RMB,88.00,24.0,2112.00,4,11,1
1067,百花煎酿大蒜苗,例,RMB,98.00,8.0,784.00,5,3,2
1068,灵芝孢子浸时蔬(位),位,RMB,28.00,9.0,252.00,5,6,1
1069,青苹果煎西班牙乳猪,份,RMB,104.00,3.0,312.00,5,1,2
1070,海苔琵琶豆腐丸（大）,份,RMB,22.00,101.0,2222.00,5,11,1
1071,苏眉,斤,RMB,455.91,6.8,3100.2,8,3,2
1072,养生灵芝金瓜糕,位,RMB,20.00,2.0,40.00,3,6,1
1073,五香芋头糕,盒,RMB,88.00,5.0,440.00,7,2,2
1074,巧克力黑白配慕斯,位,RMB,18.00,2.0,36.00,3,4,1
1075,百合炒露笋香芹,例,RMB,88.00,1.0,88.00,5,3,2
1076,咸猪骨煲淋白菜苗,位,RMB,38.00,2.0,76.00,5,10,1
1077,薄荷叶,份,RMB,38.00,1.0,38.00,5,11,1
1078,西兰花,例,RMB,58.00,3.0,174.00,,2,2
1079,奶白菜仔(位),位,RMB,33.0,10.0,330.0,5,4,2
1080,露笋百合炒元贝,例,RMB,198.00,1.0,198.00,5,7,1
1081,黑松露蒸牛肉球（特）,份,RMB,26.00,97.0,2522.00,3,11,1
1082,沙虾,斤,RMB,98.00,2.0,196.00,8,10,1
1083,清炖羊肚菌,位,RMB,128.0,14.0,1792.0,5,4,2
1084,豆茸春茶烩大连鲍,位,RMB,88.00,3.0,264.00,8,3,1
1085,金兰花虾饺皇（特）,份,RMB,26.00,139.0,3614.00,3,4,2
1086,鹅肝三拼,例,RMB,388.00,13.0,5044.00,5,3,2
1087,核桃芭菲,位,RMB,20.00,9.0,180.00,3,4,1
1088,朱古力心太软,位,RMB,20.00,14.0,280.00,3,6,1
1089,软云烟,包,RMB,138.00,2.0,276.00,2,2,2
1090,蓝东星,斤,RMB,188.00,26.3,4944.40,8,10,1
1091,香醋花生配五香黑豆,份,RMB,28.00,55.0,1540.00,1,3,1
1092,堂灼窝底,个,RMB,40.00,2.0,80.00,5,12,1
1093,低温白雪龙虾仔,位,RMB,128.00,6.0,768.00,8,8,1
1094,雪莲子红豆沙,中,RMB,140.00,6.0,840.00,3,9,1
1095,开刀苏眉头腩,斤,RMB,638.00,3.3,2105.40,8,8,1
1096,象拔蚌胆滚粥,中,RMB,80.00,1.0,80.00,5,1,2
1097,鲜水果忌廉生日蛋糕（员工价）,磅,RMB,48.00,20.0,960.00,3,5,1
1098,香煎淮山炒带子,例,RMB,160.00,13.0,2080.00,,2,2
1099,安康鱼肝炒饭,例,RMB,58.00,1.0,58.00,5,12,1
1100,普通茶（厅）,位,RMB,12.00,1039.0,12468.00,2,11,1
1101,白粥(碗),碗,RMB,8.00,10.0,80.00,5,11,1
1102,金瓜五谷烩关西刺参,位,RMB,128.00,41.0,5248.00,5,3,2
1103,金瓜五谷烩关西刺参,位,RMB,128.00,28.0,3584.00,5,3,1
1104,虫草花素鲍卷,份,RMB,48.00,33.0,1584.00,1,7,1
1105,昆布炖花胶,位,RMB,68.00,239.0,16252.00,9,2,2
1106,黑松露吞拿鱼腩,位,RMB,128.00,11.0,1408.00,4,3,1
1107,老鼠斑,斤,RMB,483.0,4.8,2318.4,8,11,1
1108,黄耳野菌饺,件,RMB,10.00,176.0,1760.00,3,7,1
1109,老虎斑,斤,RMB,168.00,7.1,1192.80,8,12,1
1110,青芥石蚝卷,件,RMB,10.00,70.0,700.00,3,9,1
1111,日本鱼沼米生滚粥(位),位,RMB,30.00,28.0,840.00,5,12,1
1112,喜力,支,RMB,28.00,4.0,112.00,2,5,1
1113,日式铁板煎春笋,例,RMB,58.00,66.0,3828.00,5,4,2
1114,清汤稻庭面,位,RMB,38.00,2.0,76.00,5,9,1
1115,蓝东星斑（半价）,斤,RMB,149.00,68.1,10146.90,8,6,1
1116,美国燕麦局大连鲍,位,RMB,88.00,46.0,4048.00,8,3,2
1117,歌剧夹心蛋糕,份,RMB,12.00,2.0,24.00,3,9,1
1118,羊肚菌炖娃娃鱼骨汤,位,RMB,148.00,13.0,1924.00,9,6,1
1119,焦糖蜂巢糕（中）,份,RMB,18.00,107.0,1926.00,3,4,2
1120,紫姜砂窝牛仔骨,大,RMB,384.00,1.0,384.00,5,8,1
1121,柠檬水,位,RMB,10.00,1.0,10.00,2,3,1
1122,葱烧汁粗面,例,RMB,48.00,1.0,48.00,5,1,2
1123,露笋炒木耳,例,RMB,88.00,1.0,88.00,5,7,1
1124,冻鹅肝,位,RMB,88.00,10.0,880.00,5,1,1
1125,柚子汁北海道刺参,位,RMB,298.00,18.0,5364.00,5,2,1
1126,补气鲜参灌汤包（特）,份,RMB,26.00,291.0,7566.00,3,11,1
1127,浓鸡汤灼胜瓜,例,RMB,68.00,1.0,68.00,5,7,1
1128,东星斑（半价）,斤,RMB,353.45,18.7,6609.6,8,6,1
1129,双葱黑椒爆黑豚肉,例,RMB,88.00,12.0,1056.00,5,1,1
1130,娃娃鱼（特惠价）,斤,RMB,338.00,20.6,6962.80,8,9,1
1131,菊花瑶柱炒鸡丝(6月套餐),份,RMB,60.35,57.0,3439.95,5,6,1
1132,泰国香米饭,位,RMB,6.00,502.0,3012.00,5,12,1
1133,茗扬大红袍,盒,RMB,330.00,1.0,330.00,2,3,1
1134,白灼露笋,例,RMB,88.00,1.0,88.00,5,4,1
1135,白灼露笋,例,RMB,88.00,1.0,88.00,5,4,2
1136,粉葛云苓炖山斑鱼（2月套餐）,位,RMB,93.75,133.0,12468.75,5,4,1
1137,鲜茄酸辣肥牛,份,RMB,68.00,9.0,612.00,5,12,1
1138,毛豆,份,RMB,38.00,2.0,76.00,5,10,1
1139,咖喱春卷鲜虾丸（顶）,份,RMB,30.05,20.0,601.0,5,1,1
1140,葱油烧鲜姬松茸菌,例,RMB,98.00,1.0,98.00,5,4,2
1141,清炒露笋,例,RMB,88.00,2.0,176.00,5,11,1
1142,川红花浸菜苗(位),位,RMB,28.00,16.0,448.00,5,3,2
1143,川红花浸菜苗(位),位,RMB,28.00,4.0,112.00,5,3,1
1144,冻阿拉斯加蟹,份,RMB,630.0,4.0,2520.0,5,9,1
1145,开刀东星头腩,斤,RMB,405.65,6.8,2758.4,8,2,1
1146,波士顿龙虾,斤,RMB,156.57,14.7,2301.6,8,8,1
1147,开刀东星头腩,斤,RMB,298.00,22.1,6585.80,8,2,2
1148,清汤菜远稻庭面,位,RMB,38.00,1.0,38.00,5,12,1
1149,生菜蚝市大脷,例,RMB,138.00,19.0,2622.00,,2,2
1150,朱古力心太软,位,RMB,20.00,16.0,320.00,3,5,1
1151,黄油蟹特惠价（5-5.9两）,只,RMB,428.00,9.0,3852.00,8,8,1
1152,VIP房四宝小食,份,RMB,40.00,323.0,12920.00,5,8,1
1153,雪菜黄鱼稻庭汤面,位,RMB,38.00,43.0,1634.00,3,2,2
1154,雪菜黄鱼稻庭汤面,位,RMB,38.00,14.0,532.00,3,2,1
1155,洋葱木耳拼双豆,份,RMB,13.00,1.0,13.00,5,10,1
1156,淮山咸骨粥（大）,份,RMB,22.00,19.0,418.00,5,5,1
1157,万年青,例,RMB,5.00,6.0,29.99,5,3,2
1158,瑶柱好味酱(瓶),瓶,RMB,80.00,6.0,480.00,5,3,1
1159,凉拌番茄,份,RMB,38.00,3.0,114.00,5,4,1
1160,纸巾,包,RMB,8.00,81.0,648.00,2,8,1
1161,原条蓝东星二食(8月套餐),条,RMB,200.90,7.0,1406.30,8,10,1
1162,依云水鱼沼米粥（大）,份,RMB,22.00,16.0,352.00,5,2,1
1163,栗子茸腊味炒饭,位,RMB,38.00,65.0,2470.00,5,12,1
1164,羊肚菌炖原条辽参,位,RMB,298.00,28.0,8344.00,9,1,2
1165,羊肚菌炖原条辽参,位,RMB,298.00,33.0,9834.00,9,1,1
1166,鱼沼米海鲜泡饭,位,RMB,28.00,13.0,364.00,,2,2
1167,露笋百合炒元贝,例,RMB,198.00,1.0,198.00,5,12,1
1168,西兰花,例,RMB,58.00,2.0,116.00,5,6,1
1169,紫姜砂窝牛仔骨(中),中,RMB,256.00,1.0,256.00,5,5,1
1170,长江回鱼,斤,RMB,399.69,6.4,2558.0,5,4,2
1171,鲜榨奇异果汁,杯,RMB,35.00,1.0,35.00,2,1,1
1172,三文鱼,客,RMB,88.00,11.0,968.00,1,3,2
1173,莲子百合红豆沙,中,RMB,140.00,2.0,280.00,3,9,1
1174,温泉蛋脆皮雪花牛肉(半价）,位,RMB,140.00,51.0,7140.00,4,9,1
1175,百岁草炖珍珠鲍鱼（11月套餐）,位,RMB,125.41,174.0,21820.49,8,1,2
1176,香煎斑球,位,RMB,68.00,1.0,68.00,5,1,1
1177,栗子焖鸡,份,RMB,78.00,12.0,936.00,5,12,1
1178,白粥(碗),碗,RMB,8.00,6.0,48.00,5,7,1
1179,生日腊烛,包,RMB,5.00,1.0,5.00,3,3,2
1180,罗汉果菜干炖龙骨,例,RMB,114.0,15.0,1710.0,5,4,2
1181,鲜榨火龙果汁,杯,RMB,20.00,2.0,40.00,2,5,1
1182,鲜榨新奇士橙汁(渣),渣,RMB,118.00,16.0,1888.00,2,9,1
1183,大虾皇,斤,RMB,248.00,13.5,3348.00,8,9,1
1184,杏仁汁,杯,RMB,35.00,1.0,35.00,2,4,1
1185,杏仁汁,杯,RMB,35.00,10.0,350.00,2,4,2
1186,黑椒牛柳丝意粉（顶）,份,RMB,30.00,16.0,480.00,5,12,1
1187,通菜梗,例,RMB,58.00,75.0,4350.00,5,4,1
1188,白粥,中,RMB,80.00,1.0,80.00,5,4,1
1189,杏仁汁(渣),渣,RMB,138.00,36.0,4968.00,2,1,1
1190,杏仁汁(渣),渣,RMB,138.00,37.0,5106.00,2,1,2
1191,白粥,例,RMB,30.00,6.0,180.00,5,4,2
1192,鲜肉苁蓉炖飞天鸟,位,RMB,138.00,13.0,1794.00,9,3,1
1193,青榄炖瘦肉,位,RMB,88.00,1.0,88.00,5,1,2
1194,山药茯苓包,件,RMB,10.00,69.0,690.00,3,2,2
1195,吕田大芥菜,例,RMB,59.0,20.0,1180.0,5,1,2
1196,野竹笙烩豆腐,位,RMB,38.00,1.0,38.00,5,1,1
1197,灵芝茯苓茶(增加）,位,RMB,0.00,42.0,0.00,2,3,2
1198,冻鹅肝拼三文鱼粒,位,RMB,88.00,11.0,968.00,5,6,1
1199,大菜单服务费,份,RMB,492.71,7.0,3449.0,2,9,1
1200,菜心(位),位,RMB,28.00,11.0,308.00,5,7,1
1201,西藏雪菊,位,RMB,38.00,6.0,228.00,2,9,1
1202,枸杞叶,例,RMB,58.00,1.0,58.00,5,7,1
1203,养生灵芝金瓜糕（小）,份,RMB,13.00,14.0,182.00,3,12,1
1204,奶白菜,例,RMB,58.4,25.0,1460.0,5,8,1
1205,西芹百合淮山(中),中,RMB,156.00,1.0,156.00,5,9,1
1206,金柚手撕龙虾,位,RMB,138.35,254.0,35142.0,8,12,1
1207,脆烧星斑扒（半价）,位,RMB,69.00,47.0,3243.00,8,9,1
1208,绍兴20年花雕,支,RMB,380.00,1.0,380.00,2,1,2
1209,绍兴20年花雕,支,RMB,498.00,1.0,498.00,2,1,1
1210,生上番茄,份,RMB,28.00,1.0,28.00,5,9,1
1211,羊肚菌炖肉汁,位,RMB,128.00,11.0,1408.00,5,11,1
1212,椒盐沙虾,斤,RMB,49.99,6.0,299.94,8,3,2
1213,蟹籽百灵菇烧卖（大）,份,RMB,22.00,63.0,1386.00,3,4,1
1214,蟹籽百灵菇烧卖（大）,份,RMB,22.00,113.0,2486.00,3,4,2
1215,忌廉瑶柱局蟹肉,位,RMB,58.00,2.0,116.00,5,7,1
1216,养生灵芝金瓜糕（小）,份,RMB,13.00,45.0,585.00,3,4,2
1217,金兰花汁烩龙趸皮（半价）,位,RMB,194.00,10.0,1940.00,5,9,1
1218,沙参红枣鸡脚（特）（半价）,份,RMB,13.00,351.0,4563.00,5,3,2
1219,红烧羊肚菌,位,RMB,128.00,2.0,256.00,5,1,1
1220,奶白菜仔(位),位,RMB,28.00,11.0,308.00,5,2,1
1221,韩式石窝肥牛,例,RMB,98.00,15.0,1470.00,5,8,1
1222,红烧羊肚菌,位,RMB,128.00,2.0,256.00,,2,2
1223,花龙虾（半价）,斤,RMB,438.00,5.5,2409.00,8,6,1
1224,餐前水果（送）,位,RMB,0.00,191.0,0.00,2,6,1
1225,紫姜砂窝牛仔骨,例,RMB,128.00,59.0,7552.00,5,6,1
1226,圆打包盒,个,RMB,2.00,35.0,70.00,2,4,2
1227,老虎蟹局蛋,份,RMB,78.00,5.0,390.00,,2,2
1228,蟹黄蟹肉兰度,例,RMB,138.00,19.0,2622.00,5,10,1
1229,咸猪骨煲淋春菜,例,RMB,68.00,2.0,136.00,5,9,1
1230,青榄椰皇炖鹧鸪(9月套餐),位,RMB,126.27,14.0,1767.74,5,10,1
1231,话梅,碟,RMB,10.00,3.0,30.00,2,2,1
1232,六味岩燕盏,位,RMB,380.00,22.0,8360.00,6,10,1
1233,川红花浸菜苗,例,RMB,58.00,13.0,754.00,5,12,1
1234,寿桃（小）,只,RMB,8.00,24.0,192.00,3,11,1
1235,猴枣炖野山龟,位,RMB,198.00,17.0,3366.00,9,3,1
1236,猴枣炖野山龟,位,RMB,198.00,22.0,4356.00,9,3,2
1237,美式芝士饼,位,RMB,22.00,18.0,396.00,3,12,1
1238,博士养生茶,位,RMB,28.00,518.0,14504.00,2,10,1
1239,五谷南瓜盅,位,RMB,48.00,126.0,6048.00,,2,2
1240,高度茅台53度,支,RMB,"1,980.00",4.0,7920.00,2,12,1
1241,鹅肝粒炒饭,例,RMB,62.62,13.0,814.0,5,3,2
1242,鹅肝粒炒饭,例,RMB,58.00,6.0,348.00,5,3,1
1243,香芒帆立贝菊花卷（6月套餐）,位,RMB,35.17,46.0,1617.93,5,6,1
1244,生上米线,例,RMB,48.00,1.0,48.00,5,6,1
1245,鲜猴头菇炖刺龟鱼（2月套餐）,例,RMB,166.11,7.0,1162.77,5,3,1
1246,灵芝孢子浸时蔬,例,RMB,68.00,7.0,476.00,5,7,1
1247,黑菌慢煮野生笋壳鱼配露笋汁（2月套餐）,位,RMB,81.14,170.0,13793.80,5,6,1
1248,龙虾汤稻庭面（特）,份,RMB,26.00,100.0,2600.00,3,8,1
1249,台南铁板煎萝卜糕（大）,份,RMB,22.00,106.0,2332.00,3,5,1
1250,山药黑椒牛仔骨（顶）,份,RMB,30.00,86.0,2580.00,5,12,1
1251,西芹百合淮山(位),位,RMB,48.00,1.0,48.00,5,9,1
1252,蛋糕餐具,份,RMB,5.00,1.0,5.00,3,4,2
1253,意大利黑醋拌海蜇,份,RMB,88.00,13.0,1144.00,1,10,1
1254,喜之次鱼,斤,RMB,680.00,10.0,6800.00,,2,2
1255,通菜梗(位),位,RMB,28.00,24.0,672.00,5,4,1
1256,台南铁板煎萝卜糕（大）,份,RMB,22.00,98.0,2156.00,3,7,1
1257,蓝东星,斤,RMB,266.75,37.0,9869.630000000001,8,7,1
1258,鲜榨西瓜汁,杯,RMB,30.00,3.0,90.00,2,2,1
1259,鲜榨西瓜汁,杯,RMB,20.00,7.0,140.00,2,2,2
1260,鲜牛膀炖杞子水鸡,例,RMB,184.57,7.0,1292.0,5,4,1
1261,开胃泡椒鸭舌,份,RMB,58.00,89.0,5162.00,1,5,1
1262,虎皮尖椒,例,RMB,68.00,2.0,136.00,5,3,1
1263,虎皮尖椒,例,RMB,68.00,3.0,204.00,5,3,2
1264,灵芝茯苓茶,位,RMB,28.00,35.0,980.00,2,2,2
1265,开刀黄皮老虎斑,斤,RMB,368.00,17.8,6550.40,8,8,1
1266,海龙鱼,位,RMB,62.0,10.0,620.0,4,4,2
1267,西兰花,位,RMB,28.00,2.0,56.00,5,12,1
1268,VIP水果（送）,位,RMB,0.00,1786.0,0.00,2,4,2
1269,双葱黑椒爆黑豚肉,例,RMB,88.00,10.0,880.00,5,4,1
1270,龙虾汤稻庭面,位,RMB,38.00,760.0,28880.00,3,2,2
1271,日本昆布炖野生刺参,位,RMB,128.00,110.0,14080.00,9,8,1
1272,四宝小食,份,RMB,38.00,1.0,38.00,5,9,1
1273,虎掌菌黑豆焖雁鹅,例,RMB,128.00,5.0,640.00,,2,2
1274,鲜天麻兰豆炒鳄鱼片,份,RMB,78.00,6.0,468.00,5,11,1
1275,香麻煎鸽脯,例,RMB,50.00,1.0,50.00,5,4,2
1276,藏红花润肺茶（午市散台）,位,RMB,18.00,52.0,936.00,2,5,1
1277,鹅肝粒炒饭（顶）,份,RMB,30.00,74.0,2220.00,5,1,2
1278,玉兰野米炒雪花牛肉粒（11月套餐）,份,RMB,109.32,47.0,5138.04,5,11,1
1279,陈皮莲子炖水鸭,例,RMB,188.00,32.0,6016.00,9,7,1
1280,博士养生茶(赠送）,位,RMB,0.00,2172.0,0.00,2,3,1
1281,黑竹盐极品牛肉,位,RMB,280.00,179.0,50120.00,4,1,1
1282,二十年陈皮蒸红米肠（小）,份,RMB,13.00,64.0,832.00,5,3,1
1283,黑竹盐极品牛肉,位,RMB,280.00,168.0,47040.00,4,1,2
1284,清汤菜远稻庭面,位,RMB,38.00,1.0,38.00,5,1,1
1285,奶白菜仔(位),位,RMB,28.00,28.0,784.00,5,10,1
1286,环保袋,个,RMB,3.00,115.0,345.00,2,11,1
1287,蒸水蛋,例,RMB,68.00,1.0,68.00,5,1,2
1288,自带娃娃鱼加工费,份,RMB,88.00,1.0,88.00,5,7,1
1289,樱花虾安康鱼肝炒饭(位),位,RMB,38.00,3.0,114.00,5,10,1
1290,珍菌炒鹅肝粒(中),中,RMB,196.00,1.0,196.00,5,3,1
1291,珍菌炒鹅肝粒(中),中,RMB,196.00,1.0,196.00,5,3,2
1292,牛蒡焖金钱肚（大）,份,RMB,22.00,95.0,2090.00,5,1,2
1293,牛蒡焖金钱肚（大）,份,RMB,22.00,62.0,1364.00,5,1,1
1294,白菜苔(位),位,RMB,28.1,296.0,8318.0,5,11,1
1295,疍家鱼生粥（大）,份,RMB,22.00,50.0,1100.00,5,1,1
1296,疍家鱼生粥（大）,份,RMB,22.00,35.0,770.00,5,1,2
1297,美式芝士饼,位,RMB,22.00,3.0,66.00,3,1,1
1298,炸腰果,例,RMB,28.00,31.0,868.00,1,2,2
1299,美式芝士饼,位,RMB,22.00,12.0,264.00,3,1,2
1300,博士养生茶(增加）,位,RMB,0.00,67.0,0.00,2,1,1
1301,酸汤浸肥牛,例,RMB,88.00,4.0,352.00,5,3,1
1302,博士养生茶(增加）,位,RMB,0.00,1165.0,0.00,2,1,2
1303,醋拌洋葱丝,份,RMB,28.00,1.0,28.00,5,12,1
1304,鲜茄汤烩海胆蟹钳,位,RMB,88.00,23.0,2024.00,4,10,1
1305,雪碧,罐,RMB,13.00,1.0,13.00,2,7,1
1306,三文鱼腩,件,RMB,25.00,28.0,700.00,1,7,1
1307,姜粒葱炒饭,例,RMB,58.00,1.0,58.00,5,12,1
1308,青苹果煎西班牙乳猪,份,RMB,78.00,37.0,2886.00,1,1,1
1309,青苹果煎西班牙乳猪,份,RMB,78.00,52.0,4056.00,1,1,2
1310,金网青芥石蚝卷（中）,份,RMB,18.00,42.0,756.00,3,5,1
1311,意大利圣培露（橙汁）,瓶,RMB,25.00,5.0,125.00,2,11,1
1312,餐前水果（送）,位,RMB,0.00,7.0,0.00,2,2,2
1313,日本黑竹盐烧和牛膜,位,RMB,338.00,30.0,10140.00,,2,2
1314,野竹笙浸鲜蔬苗（大）,份,RMB,22.00,223.0,4906.00,5,11,1
1315,元贝,斤,RMB,88.00,11.0,968.00,8,3,2
1316,洛神花果冻,件,RMB,10.00,8.0,80.00,3,7,1
1317,珊瑚菌炒雪花牛肉,例,RMB,230.00,1.0,230.00,5,2,1
1318,元贝,斤,RMB,138.00,7.2,993.60,8,3,1
1319,大红节虾,斤,RMB,170.73,11.0,1878.0,8,11,1
1320,紫苏煮鱼虾蟹,份,RMB,180.00,26.0,4680.00,5,3,2
1321,青苹果黑蒜澳洲牛肉粒,例,RMB,128.00,41.0,5248.00,5,6,1
1322,养生灵芝金瓜糕,位,RMB,20.00,5.0,100.00,3,8,1
1323,豆苗(位),位,RMB,28.00,105.0,2940.00,5,1,1
1324,豆苗(位),位,RMB,28.00,132.0,3696.00,5,1,2
1325,巧克力黑白配慕斯,位,RMB,18.00,4.0,72.00,3,2,1
1326,美国响螺,斤,RMB,245.82,11.899999999999999,2925.2,8,11,1
1327,金酱者猪肠粉（大）,份,RMB,22.00,68.0,1496.00,5,11,1
1328,白灼芦笋,例,RMB,88.00,1.0,88.00,5,1,1
1329,清汤菜远面,位,RMB,38.00,1.0,38.00,5,9,1
1330,印象大红袍,盒,RMB,380.67,6.0,2284.0,2,11,1
1331,鲜榨木瓜汁,渣,RMB,98.00,3.0,294.00,2,2,1
1332,1800庄三支冬虫草炖肉汁,位,RMB,380.00,12.0,4560.00,6,6,1
1333,意大利提拉米苏（套餐）,位,RMB,21.51,178.0,3828.19,3,8,1
1334,鸿运化皮烧肉,例,RMB,88.00,6.0,528.00,5,10,1
1335,焦糖蜂巢糕,半打,RMB,30.00,2.0,60.00,3,9,1
1336,酒烧台湾野生乌鱼籽,位,RMB,68.00,3.0,204.00,4,10,1
1337,青苹果煎西班牙乳猪,份,RMB,78.00,70.0,5460.00,1,11,1
1338,咸柠檬灼鲜鲍（半价）,位,RMB,54.00,46.0,2484.00,8,4,1
1339,木鱼汁香煎法国鹅肝,位,RMB,168.00,27.0,4536.00,4,2,1
1340,南非野生鲍,斤,RMB,398.00,29.8,11860.40,8,2,2
1341,菜心炒和牛肉,例,RMB,78.00,1.0,78.00,5,5,1
1342,杰卡斯梅洛干红,支,RMB,480.00,3.0,1440.00,2,9,1
1343,黑竹盐脆虾包（特）,份,RMB,26.00,70.0,1820.00,3,8,1
1344,意大利黑醋拌海蜇,份,RMB,88.00,15.0,1320.00,1,12,1
