物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
10040004,花生油,,斤,,150.00,85.00,65.00,17.000,"1,445.00","1,105.00"
10040008,植之元大豆油,20L,桶,,24.00,4.00,20.00,150.333,596.67,"2,983.33"
10050074,米线,,斤,,43.00,3.00,40.00,2.100,6.30,84.00
,粮油,,,,,,,,"3,509.80","6,795.70"
11010002,南瓜,,斤,,214.70,25.00,189.70,1.800,45.00,341.46
11010003,茄瓜,,斤,,131.00,8.00,123.00,2.983,23.93,367.87
11010004,青瓜,,斤,,2.00, ,2.00,3.500, ,7.00
11010005,丝瓜,,斤,,11.00,2.00,9.00,4.500,9.00,40.50
11010006,凉瓜,,斤,,14.00,6.00,8.00,2.800,16.80,22.40
11010016,小金瓜,,斤,,8.00, ,8.00,4.000, ,32.00
11010019,日本小青瓜,,斤,,2.00, ,2.00,4.700, ,9.40
11010022,太阳果,,只,,88.00,30.00,58.00,7.000,210.00,406.00
11010032,水果青瓜,,斤,,22.00,2.00,20.00,6.656,13.36,133.64
11010038,7两太阳果,,只,,156.00, ,156.00,7.000, ,"1,092.00"
11010042,9两太阳果,,只,,29.00, ,29.00,7.000, ,203.00
11020001,金针菇,,斤,,6.00,2.00,4.00,5.375,10.83,21.67
11020006,鲜冬菇,,斤,,25.50,5.00,20.50,7.500,37.50,153.75
11020012,茶树菇,,斤,,7.00,2.00,5.00,8.500,17.00,42.50
11020021,杏鲍菇,,斤,,33.00,7.00,26.00,6.500,45.50,169.00
11020022,姬松茸,,斤,,1.20,0.60,0.60,140.000,84.00,84.00
11020025,草菇,,斤,,10.00,2.00,8.00,13.500,27.00,108.00
11020028,百灵菇,,斤,,16.90, ,16.90,16.000, ,270.40
11020030,白玉菇,,盒,,4.00,4.00, ,4.500,18.00, 
11020045,昆明慈菇,,斤,,3.00, ,3.00,5.000, ,15.00
11030005,荷兰豆,,斤,,26.00,2.00,24.00,8.450,16.85,202.15
11030007,龙牙豆,,斤,,8.00, ,8.00,4.575, ,36.60
11030018,山水豆腐,,合,,82.00,6.00,76.00,3.300,19.80,250.80
11030028,甜蜜豆,,斤,,2.00, ,2.00,9.500, ,19.00
11040001,鲜花椒,,包,,7.00,2.00,5.00,18.000,36.00,90.00
11040002,湖南青椒,,斤,,48.00,2.00,46.00,6.000,12.00,276.00
11040004,指天椒,,斤,,11.00, ,11.00,8.000, ,88.00
11040005,红椒,,斤,,33.00,2.00,31.00,7.500,15.00,232.50
11040012,红彩椒,,斤,,24.00,2.00,22.00,7.417,14.83,163.17
11040013,黄彩椒,,斤,,24.00,2.00,22.00,7.417,14.83,163.17
11040014,红美人椒,,斤,,17.00,1.00,16.00,6.000,6.00,96.00
11040016,青椒,,斤,,31.00,4.00,27.00,3.470,13.92,93.98
11050005,鲜露笋,,斤,,24.00,3.00,21.00,26.857,81.00,567.00
11060001,干水菜心,,斤,,66.00,5.00,61.00,6.500,32.50,396.50
11060014,干水小塘菜,,斤,,50.00,5.00,45.00,2.336,11.60,104.40
11060023,荞菜,,斤,,35.00, ,35.00,5.500, ,192.50
11060027,韭菜,,斤,,2.00, ,2.00,3.500, ,7.00
11060030,大豆芽,,斤,,27.00,2.00,25.00,2.300,4.60,57.50
11060038,鲜白果肉,,斤,,5.00,0.50,4.50,7.000,3.50,31.50
11060039,西芹,,斤,,42.00,7.00,35.00,3.000,21.00,105.00
11060040,香芹,,斤,,34.00,4.00,30.00,3.230,12.87,96.53
11060041,元茜,,斤,,30.60,1.00,29.60,6.531,6.53,193.37
11060042,意蕃茜,,斤,,2.20, ,2.20,23.000, ,50.60
11060044,西兰花,,斤,,10.00,3.00,7.00,5.100,15.30,35.70
11060055,薄荷叶,,斤,,1.50, ,1.50,10.000, ,15.00
11060058,番茄,,斤,,51.00,5.00,46.00,3.487,17.44,160.46
11060059,薯仔,,斤,,4.00,1.00,3.00,2.500,2.50,7.50
11060060,莲藕,,斤,,27.00,8.00,19.00,4.600,39.73,94.37
11060063,紫心番薯,,斤,,6.00, ,6.00,3.500, ,21.00
11060065,红洋葱,,斤,,84.00,5.00,79.00,2.300,11.50,181.70
11060066,干葱头,,斤,,49.00,4.00,45.00,5.500,22.00,247.50
11060067,京葱,,斤,,35.00,5.00,30.00,3.500,17.50,105.00
11060075,红萝卜,,斤,,84.00,4.00,80.00,2.000,8.00,160.00
11060076,白萝卜,,斤,,50.00,4.00,46.00,1.600,6.40,73.60
11060079,娃娃菜,,斤,,5.00, ,5.00,4.500, ,22.50
11060081,九芽生菜,,斤,,41.00,2.00,39.00,7.500,15.00,292.50
11060096,紫苏叶,,斤,,0.60, ,0.60,5.000, ,3.00
11060098,高脚菜心,,斤,,697.00,10.00,687.00,5.500,55.00,"3,778.50"
11060101,春菜苗,,斤,,292.00,5.00,287.00,3.033,15.17,870.83
11060108,西柠,,斤,,5.00, ,5.00,10.000, ,50.00
11060123,玉米条,,斤,,15.00,5.00,10.00,3.200,16.00,32.00
11060124,百合皇,,斤,,11.00,3.00,8.00,45.000,135.00,360.00
