id,name,quantity_unit,price_unit,price,quantity,revenue,department_id,month_id,year_id
3103,法式香草煎龙虾扒,位,RMB,168.00,11.0,1848.00,8,5,1
3104,鱼籽肉酱烩刺参（套餐）,位,RMB,101.25,159.0,16098.26,5,5,1
3105,黄耳野菌饺,件,RMB,10.00,200.0,2000.00,3,10,1
3106,精选黑森林生日蛋糕(员工价）,磅,RMB,48.00,2.0,96.00,3,9,1
3107,羊肚菌炖鳘肚公汤（特惠价）,位,RMB,268.00,16.0,4288.00,9,6,1
3108,野米煮辽参,位,RMB,298.00,10.0,2980.00,5,11,1
3109,江南茶香鸽,只,RMB,48.00,178.0,8544.00,5,3,2
3110,淮山木耳炒香芹,例,RMB,73.0,2.0,146.0,5,9,1
3111,蓝莓鹅肝三文鱼塔,份,RMB,88.00,20.0,1760.00,1,9,1
3112,原条蓝东星二食(8月套餐),条,RMB,200.90,7.0,1406.30,8,8,1
3113,金沙黄豆樱花猪(8月套餐),份,RMB,50.93,7.0,356.51,5,8,1
3114,蛹虫草浸桑果鸡,半只,RMB,98.00,2.0,196.00,5,3,2
3115,松皮菜肉包,件,RMB,10.00,250.0,2500.00,3,11,1
3116,鱼籽肉酱烩刺参（套餐）,位,RMB,101.12,178.0,18000.09,5,2,1
3117,杰卡斯霞多丽干白,支,RMB,380.00,1.0,380.00,2,4,2
3118,西芹百合炒木耳,例,RMB,78.00,2.0,156.00,5,9,1
3119,蓝莓鹅肝三文鱼塔,份,RMB,88.00,39.0,3432.00,1,12,1
3120,紫姜砂窝牛仔骨,例,RMB,128.00,116.0,14848.00,5,3,2
3121,西芹百合炒淮山,例,RMB,73.0,2.0,146.0,5,5,1
3122,人参灌汤包,半打,RMB,48.00,96.0,4608.00,3,5,1
3123,日本鱼沼米饭,位,RMB,10.00,427.0,4270.00,5,1,1
3124,夏日鲜茄局鲜莲,位,RMB,68.00,19.0,1292.00,4,10,1
3125,夜香花浸日本元贝北海道蟹钳,位,RMB,88.00,13.0,1144.00,4,8,1
3126,清炒青瓜,例,RMB,58.00,1.0,58.00,5,9,1
3127,野米,位,RMB,20.00,2.0,40.00,5,6,1
3128,蛋糕刀叉盒,份,RMB,20.00,1.0,20.00,3,5,1
3129,健康麻薯包（中）,份,RMB,18.00,18.0,324.00,3,5,1
3130,葱油捞稻庭面,位,RMB,38.00,4.0,152.00,5,6,1
3131,芝麻菜苗,例,RMB,68.00,16.0,1088.00,5,5,1
3132,青椒圈豉油,碟,RMB,5.00,1.0,5.00,5,1,1
3133,豆豉炒凉瓜,例,RMB,68.00,1.0,68.00,5,1,1
3134,什菌汁煎帆立贝（2月套餐）,位,RMB,64.86,25.0,1621.48,5,5,1
3135,日本鱼沼米生滚粥（位）,位,RMB,30.00,46.0,1380.00,5,9,1
3136,灵芝孢子浸时蔬（位）,位,RMB,28.00,14.0,392.00,5,5,1
3137,南美罗氏虾,斤,RMB,138.00,2.1,289.80,8,4,2
3138,生煎黑椒雪花牛肉包,半打,RMB,48.00,22.0,1056.00,3,5,1
3139,软中华,包,RMB,128.00,27.0,3456.00,2,1,1
3140,软中华,包,RMB,128.00,13.0,1664.00,2,1,2
3141,通菜,例,RMB,58.00,25.0,1450.00,5,2,1
3142,姜葱炒青口,例,RMB,88.00,1.0,88.00,5,10,1
3143,肉碎鱼汤米线（大）,份,RMB,22.00,85.0,1870.00,5,2,2
3144,鲜榨西瓜汁（渣）,渣,RMB,100.5,12.0,1206.0,2,6,1
3145,五谷烩花胶粒,位,RMB,128.00,4.0,512.00,5,1,2
3146,东星斑,斤,RMB,698.00,9.2,6421.60,8,5,1
3147,麻酱万年青,份,RMB,38.00,196.0,7448.00,1,5,1
3148,水果,位,RMB,28.00,2.0,56.00,2,8,1
3149,野山椒泰椒炒土豆丝,例,RMB,68.00,1.0,68.00,5,10,1
3150,日本岩手吉品鲍15头（6折特惠价）,位,RMB,768.00,15.0,11520.00,6,2,2
3151,龙虾仔,斤,RMB,398.00,15.9,6328.20,8,12,1
3152,番薯叶,例,RMB,58.00,98.0,5684.00,5,4,1
3153,番薯叶,例,RMB,58.00,127.0,7366.00,5,4,2
3154,木鱼汤鲜赤贝烧冬笋,位,RMB,78.00,1.0,78.00,4,1,1
3155,陈年普洱,位,RMB,28.00,65.0,1820.00,2,7,1
3156,大红节虾（半价）,斤,RMB,230.00,1.0,230.00,8,3,1
3157,菜干蚝豉炖老鸡,例,RMB,188.00,7.0,1316.00,9,2,2
3158,葱烧汁捞粗面（大）,份,RMB,22.00,106.0,2332.00,5,5,1
3159,鸡汤浸本草时蔬（3月套餐）,位,RMB,15.33,26.0,398.48,5,4,1
3160,椰汁浓汤煮黄花鱼,份,RMB,68.00,9.0,612.00,5,12,1
3161,西芹百合炒土猪肉（位）,位,RMB,48.00,3.0,144.00,5,3,2
3162,酥皮咖喱局牛崧（特）,份,RMB,26.00,25.0,650.00,3,1,2
3163,瑶柱好味酱,碟,RMB,20.00,8.0,160.00,5,5,1
3164,金网青芥石蚝卷（中）,份,RMB,18.00,59.0,1062.00,3,1,2
3165,燕窝年糕（券）,盒,RMB,128.00,25.0,3200.00,7,12,1
3166,鲜茄汤烩红毛蟹肉,位,RMB,88.00,4.0,352.00,4,12,1
3167,淮山咸骨粥（大）,份,RMB,22.00,70.0,1540.00,5,10,1
3168,1990年梅鹿液53度,支,RMB,980.00,1.0,980.00,2,2,2
3169,酥脆鲜虾卷（顶）,份,RMB,30.00,16.0,480.00,5,5,1
3170,太子参玉竹炖花胶,位,RMB,186.3,46.0,8570.0,9,2,1
3171,杰卡斯梅洛干红,支,RMB,480.00,4.0,1920.00,2,10,1
3172,日本20头岩手吉品鲍,位,RMB,880.00,3.0,2640.00,6,8,1
3173,鲜榨橙汁（渣）,渣,RMB,118.00,2.0,236.00,2,3,1
3174,泰式烧仓鱼,例,RMB,88.00,1.0,88.00,5,4,2
3175,清蒸豆腐（位）,位,RMB,28.00,1.0,28.00,5,10,1
3176,陈皮川贝炖鳄鱼,例,RMB,228.00,1.0,228.00,5,5,1
3177,健康麻薯包,件,RMB,8.00,7.0,56.00,3,9,1
3178,紫姜砂窝牛仔骨（例）,例,RMB,128.00,76.0,9728.00,5,8,1
3179,加拿大生蚝,只,RMB,48.00,57.0,2736.00,8,11,1
3180,雪山菜肉包（套餐）,份,RMB,9.96,58.0,577.68,3,1,1
3181,迷你金沙奶皇月饼,个,RMB,16.00,5.0,80.00,2,9,1
3182,老虎斑,斤,RMB,129.9,91.1,11833.8,8,2,2
3183,老虎斑,斤,RMB,168.00,25.4,4267.20,8,2,1
3184,日本黑竹盐烧和牛膜,位,RMB,338.00,15.0,5070.00,4,9,1
3185,铁板低温和牛肉（套餐）,位,RMB,70.31,159.0,11179.79,5,5,1
3186,红斑,斤,RMB,328.00,7.5,2460.00,8,2,2
3187,上汤浸本草苗（套餐10月）,份,RMB,24.78,55.0,1362.90,5,3,2
3188,上汤浸本草苗（套餐10月）,份,RMB,20.91,46.0,961.86,5,3,1
3189,番薯叶（位）,位,RMB,28.00,25.0,700.00,5,4,2
3190,番薯叶（位）,位,RMB,28.00,84.0,2352.00,5,4,1
3191,脆烧星斑扒,位,RMB,138.00,87.0,12006.00,8,4,2
3192,脆烧星斑扒,位,RMB,138.00,104.0,14352.00,8,4,1
3193,欧式芝士蛋糕,位,RMB,26.00,2.0,52.00,3,9,1
3194,大虾皇,斤,RMB,450.00,3.4,1530.00,8,4,1
3195,本草汤灼时蔬(8月套餐),位,RMB,11.56,68.0,785.79,5,8,1
3196,大虾皇,斤,RMB,248.00,31.3,7762.40,8,4,2
3197,日本木鱼汤云吞,份,RMB,22.00,20.0,440.00,5,3,2
3198,玛卡绅士强身汤,位,RMB,268.00,90.0,24120.00,9,1,2
3199, 凉拌青瓜丝,份,RMB,28.00,1.0,28.00,5,8,1
3200,泰椒碎炒老蛋,中,RMB,116.00,1.0,116.00,5,11,1
3201,樱花虾安康鱼肝炒饭,例,RMB,68.00,2.0,136.00,5,4,2
3202,日本鱼沼米生滚粥,例,RMB,98.00,12.0,1176.00,5,12,1
3203,尖椒荷塘炒螺片,位,RMB,48.00,18.0,864.00,5,4,2
3204,珍菌炒鹅肝粒（中）,中,RMB,196.00,1.0,196.00,5,4,1
3205,珍菌炒鹅肝粒（中）,中,RMB,196.00,4.0,784.00,5,4,2
3206,白灼露笋,例,RMB,88.00,2.0,176.00,5,9,1
3207,蒸肉饼,例,RMB,78.00,2.0,156.00,5,5,1
3208,纸巾,包,RMB,8.00,66.0,528.00,2,5,1
3209,芝士粒,碟,RMB,38.00,1.0,38.00,5,1,1
3210,番茄炒鸡蛋,例,RMB,68.00,2.0,136.00,5,4,1
3211,养生灵芝金瓜糕（小）,份,RMB,13.00,35.0,455.00,3,9,1
3212,金兰花汁扣三头印度鳘肚公,位,RMB,980.00,25.0,24500.00,5,5,1
3213,红枣枸杞雪菊茶,位,RMB,28.00,458.0,12824.00,2,3,2
3214,有机百合茄鹅肝沙律,份,RMB,88.00,23.0,2024.00,1,4,1
3215,日本芽茶,位,RMB,28.00,87.0,2436.00,2,2,2
3216,日本芽茶,位,RMB,28.00,22.0,616.00,2,2,1
3217,五叶神炖鹧鸪（3月套餐）,位,RMB,47.26,26.0,1221.31,5,3,1
3218,日本芽茶（午市散台）,位,RMB,18.00,47.0,846.00,2,9,1
3219,水咸鱼,条,RMB,188.00,3.0,564.00,5,1,2
3220,芥兰（位）,位,RMB,28.00,3.0,84.00,5,1,2
3221,芥兰（位）,位,RMB,28.00,7.0,196.00,5,1,1
3222,虎皮尖椒炒土猪肉,例,RMB,68.00,7.0,476.00,5,4,1
3223,虎皮尖椒炒土猪肉,例,RMB,68.00,5.0,340.00,5,4,2
3224,通菜梗（位）,位,RMB,28.00,41.0,1148.00,5,5,1
3225,传统姜撞奶,位,RMB,16.00,41.0,656.00,3,6,1
3226,黑竹盐吞拿鱼腩拼三文鱼腩,位,RMB,88.00,42.0,3696.00,1,3,1
3227,白菜苗（位）,位,RMB,28.00,98.0,2744.00,5,9,1
3228,原笼五仁杂粮饭（小）,份,RMB,13.00,57.0,741.00,3,6,1
3229,芝士牛油野鸡卷（大）,份,RMB,22.00,17.0,374.00,3,4,1
3230,金山黑金刚牛黄炖螺头（半价）,位,RMB,114.00,55.0,6270.00,9,9,1
3231,尖椒炒鸡蛋,例,RMB,68.00,2.0,136.00,5,11,1
3232,樱花虾葱油稻庭冷面,位,RMB,38.00,28.0,1064.00,3,4,1
3233,黑竹盐吞拿鱼腩拼三文鱼腩,位,RMB,88.00,12.0,1056.00,1,3,2
3234,白菜苗,例,RMB,58.00,2.0,116.00,5,5,1
3235,芝士牛油野鸡卷（大）,份,RMB,22.00,31.0,682.00,3,5,1
3236,保温瓶,个,RMB,50.00,1.0,50.00,2,10,1
3237,咸猪骨煲淋春菜（位）,位,RMB,38.00,7.0,266.00,5,9,1
3238,羊肚菌炖花胶,位,RMB,268.00,105.0,28140.00,9,3,1
3239,羊肚菌炖花胶,位,RMB,268.00,55.0,14740.00,9,3,2
3240,大菜单余额,份,RMB,82.66,9.0,743.9300000000001,2,7,1
3241,鲜榨木瓜汁（渣）,渣,RMB,98.00,4.0,392.00,2,12,1
3242,石斛灵芝炖地龙,位,RMB,138.00,135.0,18630.00,9,6,1
3243,焦糖蜂巢糕（中）,份,RMB,18.00,83.0,1494.00,3,12,1
3244,法式海鲜沙律,份,RMB,88.00,7.0,616.00,1,5,1
3245,果香三拼,份,RMB,38.00,49.0,1862.00,1,10,1
3246,黑竹盐脆虾包（特）（半价）,份,RMB,13.00,375.0,4875.00,3,4,2
3247,芥兰苗炒黄牛肉鹅肝,例,RMB,98.00,76.0,7448.00,5,4,2
3248,金瓜豆豉蒸排骨（特）,份,RMB,26.00,77.0,2002.00,3,1,1
3249,金瓜豆豉蒸排骨（特）,份,RMB,26.00,125.0,3250.00,3,1,2
3250,六味岩燕盏,位,RMB,380.00,18.0,6840.00,6,6,1
3251,牛蒡焖金钱肚（大）,份,RMB,22.00,74.0,1628.00,5,12,1
3252,养生灵芝金瓜糕（小）,份,RMB,13.00,32.0,416.00,3,8,1
3253,鲍汁烩花胶公,位,RMB,380.00,5.0,1900.00,5,8,1
3254,馆藏本草凉菜（套餐）,位,RMB,83.76,148.0,12396.29,1,4,2
3255,奶白菜,例,RMB,58.00,12.0,696.00,5,5,1
3256,桔梗枇杷果炖鹧鸪,例,RMB,122.52,31.0,3798.0,5,4,2
3257,1500庄三支冬虫草炖肉汁,位,RMB,480.00,3.0,1440.00,6,3,1
3258,小芙丝水,支,RMB,30.00,32.0,960.00,2,4,1
3259,小芙丝水,支,RMB,30.00,19.0,570.00,2,4,2
3260,松茸莲藕酥（顶）,份,RMB,30.00,50.0,1500.00,3,1,1
3261,松茸莲藕酥（顶）,份,RMB,30.00,153.0,4590.00,3,1,2
3262,百岁草炖珍珠鲍鱼,位,RMB,180.00,122.0,21960.00,8,9,1
3263,日本樱花虾酱,碟,RMB,20.00,15.0,300.00,5,6,1
3264,燕窝年糕（券）,盒,RMB,128.00,3.0,384.00,7,1,2
3265,燕窝年糕（券）,盒,RMB,128.00,5.0,640.00,7,1,1
3266,鳄鱼肉,斤,RMB,148.00,2.3,340.40,5,6,1
3267,客家萝卜丝饺（中）,份,RMB,18.00,96.0,1728.00,3,2,2
3268,翠豆拌蚌仔,份,RMB,78.00,41.0,3198.00,1,3,1
3269,翠豆拌蚌仔,份,RMB,78.00,66.0,5148.00,1,3,2
3270,西藏甘草雪茶,位,RMB,28.00,57.0,1596.00,2,8,1
3271,奶白菜仔,例,RMB,59.28,47.0,2786.0,5,7,1
3272,象拔蚌（半价）,斤,RMB,304.01,56.6,17206.9,8,3,1
3273,烟薰素鹅卷,份,RMB,48.00,30.0,1440.00,1,11,1
3274,珍菌炒雪花牛肉,中,RMB,460.00,2.0,920.00,5,12,1
3275,鲜榨新奇士橙汁,杯,RMB,20.00,20.0,400.00,2,11,1
3276,金兰花汁烩龙趸皮（半价）,位,RMB,194.00,20.0,3880.00,5,4,1
3277,西芹露笋炒土猪肉,例,RMB,88.00,1.0,88.00,5,10,1
3278,鲍汁荷香海虎翅,位,RMB,680.00,8.0,5440.00,6,8,1
3279,鲜芦笋百合炒螺片,例,RMB,168.00,1.0,168.00,5,11,1
3280,红酒汁低温羊排配日本黑蒜,位,RMB,88.00,11.0,968.00,4,6,1
3281,环保袋,个,RMB,3.00,107.0,321.00,2,2,2
3282,黑松露素粉果（特）(半价),份,RMB,13.00,548.0,7124.00,3,8,1
3283,红瓜子,斤,RMB,438.00,2.7,1182.60,8,10,1
3284,煎锦鲤年糕,条,RMB,168.00,7.0,1176.00,3,1,1
3285,樱花虾葱油稻庭冷面,位,RMB,38.00,29.0,1102.00,3,12,1
3286,瑶柱银杏粥（大）,份,RMB,22.00,35.0,770.00,5,11,1
3287,野生花旗参蜜枣茶（午市散台）,位,RMB,18.00,57.0,1026.00,2,6,1
3288,西藏甘草雪莲子,位,RMB,20.00,19.0,380.00,3,1,1
3289,西藏甘草雪莲子,位,RMB,20.00,13.0,260.00,3,1,2
3290,意大利手磨咖啡,杯,RMB,38.00,2.0,76.00,2,7,1
3291,瑶柱蛋白炒饭,例,RMB,58.00,33.0,1914.00,5,4,2
3292,瑶柱蛋白炒饭,例,RMB,58.00,5.0,290.00,5,4,1
3293,意大利圣培露（橙汁）,瓶,RMB,25.00,11.0,275.00,2,3,2
3294,意大利圣培露（橙汁）,瓶,RMB,25.00,16.0,400.00,2,3,1
3295,疍家鱼生粥（大）,份,RMB,22.00,33.0,726.00,5,12,1
3296,青瓜片炒牛肉粒,例,RMB,88.00,1.0,88.00,5,5,1
3297,喜之次鱼,斤,RMB,680.00,11.4,7752.00,5,4,1
3298,喜之次鱼,斤,RMB,680.00,8.5,5780.00,5,4,2
3299,咸柠檬灼鲜鲍,位,RMB,108.00,55.0,5940.00,8,10,1
3300,鱼沼米海鲜泡饭,位,RMB,28.00,218.0,6104.00,5,2,1
3301,鱼沼米海鲜泡饭,位,RMB,28.00,13.0,364.00,5,2,2
3302,羊肚菌炖鳘肚公,位,RMB,518.00,19.0,9842.00,9,6,1
3303,焦糖蜂巢糕（打）,打,RMB,10.00,6.0,59.99,3,3,2
3304,水果（送）,位,RMB,0.00,2269.0,0.00,2,4,1
3305,豆苗（位）,位,RMB,28.00,105.0,2940.00,5,1,1
3306,豆苗（位）,位,RMB,28.00,132.0,3696.00,5,1,2
3307,百合莲子炖秋梨,位,RMB,38.00,27.0,1026.00,3,11,1
3308,凉菜叁拼,位,RMB,28.00,9.0,252.00,5,4,2
3309,西芹百合炒露笋,例,RMB,88.00,1.0,88.00,5,3,2
3310,蟹黄蟹肉兰度,例,RMB,138.00,11.0,1518.00,5,6,1
3311,柠檬咸柑桔水,位,RMB,18.00,72.0,1296.00,2,4,2
3312,拍蒜炒凉瓜,中,RMB,136.00,1.0,136.00,5,6,1
3313,红玫瑰（半价）,斤,RMB,299.00,7.4,2212.60,8,3,1
3314,人参果功夫鲍鱼,例,RMB,128.00,19.0,2432.00,5,10,1
3315,野竹笙浸鲜蔬苗（大）,份,RMB,22.00,203.0,4466.00,5,1,2
3316,青瓜段,份,RMB,25.00,1.0,25.00,1,1,2
3317,炸花生,份,RMB,28.00,13.0,364.00,1,6,1
3318,羊肚菌炖娃娃鱼骨汤,位,RMB,148.00,11.0,1628.00,8,3,2
3319,石板酸菜自制豆腐,例,RMB,68.00,202.0,13736.00,5,4,2
3320,荞菜爆河虾仔,例,RMB,78.00,4.0,312.00,5,6,1
3321,回锅大明虾,例,RMB,148.00,6.0,888.00,5,2,2
3322,香煎羊排配黄桃山楂汁(9月套餐),份,RMB,107.24,72.0,7721.30,5,9,1
3323,吕田大芥菜（位）,位,RMB,28.00,33.0,924.00,5,11,1
3324,五谷烩花胶粒,位,RMB,128.00,11.0,1408.00,5,1,1
3325,野竹笙浸鲜蔬苗（中）,份,RMB,18.00,177.0,3186.00,5,4,1
3326,日本芽茶（午市散台）,位,RMB,18.00,86.0,1548.00,2,3,2
3327,意大利提拉米苏,位,RMB,20.00,63.0,1260.00,3,9,1
3328,生浸白切鸡,只,RMB,188.00,2.0,376.00,5,2,2
3329,辣椒叶（位）,位,RMB,28.00,55.0,1540.00,5,11,1
3330,柠檬咸柑桔水(赠送）,位,RMB,0.00,246.0,0.00,2,3,2
3331,日本15头岩手吉品鲍,位,RMB,"1,280.00",3.0,3840.00,6,5,1
3332,1500庄虫草,条,RMB,118.00,20.0,2360.00,6,8,1
3333,龙虾仔,斤,RMB,598.00,2.5,1495.00,8,4,1
3334,龙虾仔,斤,RMB,288.01,95.0,27361.0,8,4,2
3335,九层塔鲜胡椒炒斑球,例,RMB,168.00,7.0,1176.00,8,4,1
3336,九层塔鲜胡椒炒斑球,例,RMB,168.00,16.0,2688.00,8,4,2
3337,白玉翅汤东星球,位,RMB,128.00,2.0,256.00,8,2,2
3338,开刀苏眉肉,斤,RMB,682.42,36.3,24772.0,8,11,1
3339,人参灌汤包,半打,RMB,48.00,182.0,8736.00,3,11,1
3340,南非野生鲍,斤,RMB,600.00,21.2,12720.00,8,6,1
3341,龙虾汤稻庭面,位,RMB,38.00,680.0,25840.00,3,6,1
3342,红烧羊肚菌,位,RMB,128.00,1.0,128.00,4,12,1
3343,鹅肝粒炒饭（顶）,份,RMB,30.00,74.0,2220.00,5,5,1
3344,羊肚菌炖鳘肚公汤（特惠价）,位,RMB,268.00,22.0,5896.00,9,4,2
3345,纸巾,包,RMB,8.00,84.0,672.00,2,12,1
3346,鸡汤浸时蔬（1月套餐）,位,RMB,18.16,27.0,490.28,5,11,1
3347,洋葱小木耳,份,RMB,28.00,180.0,5040.00,1,3,2
3348,洋葱小木耳,份,RMB,28.00,155.0,4340.00,1,3,1
3349,煎瑶柱萝卜糕,件,RMB,8.00,142.0,1136.00,3,2,2
3350,煎瑶柱萝卜糕,件,RMB,8.00,16.0,128.00,3,2,1
3351,补气鲜参灌汤包（特）,份,RMB,26.00,379.0,9854.00,3,7,1
3352,开刀黄皮老虎斑,斤,RMB,368.00,18.7,6881.60,8,3,2
3353,中秋节小食,份,RMB,38.00,19.0,722.00,5,9,1
3354,珍菌煎西班牙火腿片,位,RMB,98.00,5.0,490.00,4,8,1
3355,白灼露笋,例,RMB,88.00,1.0,88.00,5,10,1
3356,博士养生茶(赠送）,位,RMB,0.00,1673.0,0.00,2,10,1
3357,陈皮莲子炖水鸭,例,RMB,189.71,70.0,13280.0,9,12,1
3358,葱油炒鲜姬松茸菌,例,RMB,88.00,1.0,88.00,5,4,2
3359,法式香草煎龙虾扒,位,RMB,168.00,37.0,6216.00,8,7,1
3360,西藏甘草雪茶,位,RMB,28.00,173.0,4844.00,2,12,1
3361,蒜子辣酱油（碗）,碗,RMB,15.00,10.0,150.00,5,9,1
3362,四宝小食（大厅）,份,RMB,30.00,23.0,690.00,5,8,1
3363,鸡枞菌炒潮汕黄牛肉,例,RMB,198.00,1.0,198.00,5,7,1
3364,奶白菜仔,例,RMB,58.00,35.0,2030.00,5,6,1
3365,青苹果黑蒜澳洲牛肉粒,例,RMB,128.00,51.0,6528.00,5,11,1
3366,榄菜酱日本青瓜炒虾条,份,RMB,68.00,1.0,68.00,5,1,2
3367,百岁草炖珍珠鲍鱼,位,RMB,180.00,155.0,27900.00,6,3,2
3368,家常肉碎烧海参,份,RMB,26.8,130.0,3484.0,5,4,2
3369,VIP水果（送）,位,RMB,0.00,1990.0,0.00,2,3,2
3370,人参灌汤包,半打,RMB,48.00,129.0,6192.00,3,7,1
3371,蓝莓鹅肝三文鱼塔,份,RMB,88.00,49.0,4312.00,1,10,1
3372,喜力,支,RMB,28.00,27.0,756.00,2,12,1
3373,泰椒豉油,碗,RMB,10.00,1.0,10.00,5,5,1
3374,西芹木耳炒淮山,位,RMB,28.00,2.0,56.00,5,2,1
3375,鱼籽酱焖野生刺参,位,RMB,128.00,6.0,768.00,4,2,1
3376,铁板煎南美罗氏虾,斤,RMB,168.00,2.6,436.80,5,4,2
3377,野米,位,RMB,20.00,4.0,80.00,5,4,1
3378,香煎5A鹿儿岛和牛,位,RMB,280.00,1.0,280.00,4,4,1
3379,泉水炖羊肚菌,位,RMB,128.00,4.0,512.00,5,2,1
3380,白菜苔（位）,位,RMB,28.1,296.0,8318.0,5,11,1
3381,酸姜,碟,RMB,10.00,3.0,30.00,5,3,2
3382,青椒圈豉油,碗,RMB,8.00,2.0,16.00,5,3,1
3383,法式龙虾扒（2月套餐）,位,RMB,125.77,20.0,2515.36,8,7,1
3384,什菌汁煎帆立贝（2月套餐）,位,RMB,64.86,45.0,2918.64,5,3,1
3385,烧烤拼盆,例,RMB,198.00,3.0,594.00,5,3,1
3386,肉酱局墨西哥鲍,例,RMB,268.00,9.0,2412.00,5,4,2
3387,口水捞起鲜鲍片,份,RMB,98.00,1.0,98.00,1,4,1
3388,软中华,包,RMB,128.00,19.0,2432.00,2,3,2
3389,软中华,包,RMB,128.00,19.0,2432.00,2,3,1
3390,低温白雪龙虾仔,位,RMB,128.00,1.0,128.00,8,3,1
3391,低温白雪龙虾仔,位,RMB,128.00,1.0,128.00,8,3,2
3392,扑克,副,RMB,10.00,1.0,10.00,2,6,1
3393,青椒炒蛋,例,RMB,68.00,1.0,68.00,5,9,1
3394,灵芝孢子浸时蔬（位）,位,RMB,28.00,11.0,308.00,5,7,1
3395,五谷烩花胶粒,位,RMB,128.00,14.0,1792.00,5,7,1
3396,咸猪骨煲淋白萝卜,例,RMB,68.00,2.0,136.00,5,1,2
3397,鹿筋扣墨西哥鲍鱼,位,RMB,168.00,5.0,840.00,5,12,1
3398,当归白术红枣炖水鱼裙,位,RMB,168.00,11.0,1848.00,9,2,2
3399,日本15头岩手吉品鲍,位,RMB,"1,280.00",4.0,5120.00,6,3,1
3400,长打包盒,个,RMB,2.00,200.0,400.00,2,11,1
3401,龙虾仔,斤,RMB,438.00,15.0,6570.00,8,10,1
3402,什菜沙律,份,RMB,22.00,11.0,242.00,5,3,2
3403,烟薰素鹅卷,份,RMB,48.00,31.0,1488.00,1,9,1
3404,陈年普洱,位,RMB,28.00,104.0,2912.00,2,9,1
3405,竹节虾,斤,RMB,240.00,2.0,480.00,8,1,1
3406,昆布汤底,位,RMB,18.00,10.0,180.00,5,5,1
3407,椰汁浓汤煮黄花鱼,份,RMB,63.56,9.0,572.0,5,10,1
3408,椰皇炖官燕（组合）,位,RMB,47.00,4.0,188.00,6,12,1
3409,麻酱万年青,份,RMB,38.00,349.0,13262.00,1,3,2
3410,金兰花虾饺皇（特）,份,RMB,26.00,130.0,3380.00,3,9,1
3411,麻酱万年青,份,RMB,38.00,184.0,6992.00,1,3,1
3412,鸡蛋炒番茄,例,RMB,68.00,1.0,68.00,5,5,1
3413,鲜榨西瓜汁（渣）,渣,RMB,98.00,9.0,882.00,2,4,2
3414,锦鲤年糕,盒,RMB,168.00,36.0,6048.00,7,2,2
3415,锦鲤年糕,盒,RMB,168.00,1.0,168.00,7,2,1
3416,鲜榨西瓜汁（渣）,渣,RMB,98.00,13.0,1274.00,2,4,1
3417,淮山咸骨粥（大）,份,RMB,22.00,56.0,1232.00,5,12,1
3418,瑶柱好味酱,碟,RMB,20.00,5.0,100.00,5,7,1
3419,三支虫草巴戟炖花胶,位,RMB,580.00,8.0,4640.00,6,4,2
3420,温泉蛋和牛肉(9月套餐),位,RMB,124.95,68.0,8496.70,5,9,1
3421,鲜茄汤烩红毛蟹肉,位,RMB,90.58,93.0,8424.0,4,10,1
3422,野竹笙扒红烧豆腐,例,RMB,68.00,7.0,476.00,5,1,1
3423,龙虾汤稻庭面（套餐）,位,RMB,27.60,188.0,5195.58,3,7,1
3424,日本20头岩手吉品鲍,位,RMB,880.00,14.0,12320.00,6,6,1
3425,意大利大普娜水（750ml）,支,RMB,38.00,38.0,1444.00,2,12,1
3426,农家炒土猪肉,例,RMB,68.00,74.0,5032.00,5,2,2
3427,农家炒土猪肉,例,RMB,68.00,110.0,7480.00,5,2,1
3428,蒸点四式拼,份,RMB,41.6,5.0,208.0,3,10,1
3429,金酱者猪肠粉（大）,份,RMB,22.00,83.0,1826.00,5,7,1
3430,风味汁大花螺,份,RMB,88.00,16.0,1408.00,1,6,1
3431,珍品凉菜三拼（2月套餐）,份,RMB,52.99,14.0,741.86,1,2,1
3432,上汤浸白菜苔,例,RMB,58.00,1.0,58.00,5,11,1
3433,脆皮鸡,只,RMB,187.2,5.0,936.0,5,11,1
3434,雪山菜肉包（套餐）,份,RMB,10.41,90.0,936.88,3,7,1
3435,参须红枣炖竹丝鸡,例,RMB,110.0,20.0,2200.0,5,3,2
3436,瑶柱蛋白炒饭,例,RMB,58.00,9.0,522.00,5,10,1
3437,肉碎浸本草苗（套餐）,位,RMB,15.57,188.0,2926.81,5,12,1
3438,杜仲苁蓉炖珍珠鸡(11月套餐),例,RMB,140.88,40.0,5635.20,5,12,1
3439,清汤面,位,RMB,38.00,1.0,38.00,5,11,1
3440,奄仔蟹（特惠价）,斤,RMB,238.00,3.6,856.80,8,6,1
3441,铁板低温和牛肉（套餐）,位,RMB,73.32,168.0,12317.76,5,7,1
3442,烧珍菌和牛隔膜（1月套餐）,位,RMB,202.69,75.0,15201.26,5,1,1
3443,上汤浸本草苗（套餐10月）,份,RMB,20.91,58.0,1212.79,5,1,1
3444,上汤浸本草苗（套餐10月）,份,RMB,23.67,41.0,970.47,5,1,2
3445,海胆刺芹汤,位,RMB,68.00,134.0,9112.00,9,11,1
3446,油麦菜,例,RMB,58.00,7.0,406.00,5,3,2
3447,鲜榨橙汁（渣）,渣,RMB,118.00,10.0,1180.00,2,1,1
3448,菜心粒肉碎鱼沼米泡饭,位,RMB,28.00,1.0,28.00,5,8,1
